internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22724010,Psarocolius cassini,"Gymnostinops cassini ssp. cassini Richmond, 1898 — Sibley and Monroe (1990, 1993)",Gymnostinops,cassini,,subspecies,"Richmond, 1898 — Sibley and Monroe (1990, 1993)"
22694064,Vanellus leucurus,Chettusia leucura leucura Cramp and Simmons (1977-1994),Chettusia leucura,leucura,Cramp and Simmons (1977-1994),,
22694064,Vanellus leucurus,"Chettusia leucura (Lichtenstein, 1823)",Chettusia,leucura,"(Lichtenstein, 1823)",,
22694064,Vanellus leucurus,"Charadrius leucurus Lichtenstein, 1823",Charadrius,leucurus,"Lichtenstein, 1823",,
22705672,Cyanolyca nanus,"Cyanolyca nana (Du Bus de Gisignies, 1847) [orth. error]",Cyanolyca,nana,"(Du Bus de Gisignies, 1847) [orth. error]",,
22680247,Spatula clypeata,"Anas clypeata Linnaeus, 1758",Anas,clypeata,"Linnaeus, 1758",,
22689826,Eleothreptus candicans,"Caprimulgus candicans (Pelzeln, 1867) — SACC (2005)",Caprimulgus,candicans,"(Pelzeln, 1867) — SACC (2005)",,
22689826,Eleothreptus candicans,"Caprimulgus candicans ssp. candicans (Pelzeln, 1867) — Stotz <i>et al.</i> (1996)",Caprimulgus,candicans,,subspecies,"(Pelzeln, 1867) — Stotz <i>et al.</i> (1996)"
22689826,Eleothreptus candicans,"Caprimulgus candicans ssp. candicans (Pelzeln, 1867) — BirdLife International (2000)",Caprimulgus,candicans,,subspecies,"(Pelzeln, 1867) — BirdLife International (2000)"
22689826,Eleothreptus candicans,"Caprimulgus candicans ssp. candicans (Pelzeln, 1867) — Collar <i>et al.</i> (1994)",Caprimulgus,candicans,,subspecies,"(Pelzeln, 1867) — Collar <i>et al.</i> (1994)"
22689826,Eleothreptus candicans,"Caprimulgus candicans ssp. candicans (Pelzeln, 1867) — Sibley and Monroe (1990, 1993)",Caprimulgus,candicans,,subspecies,"(Pelzeln, 1867) — Sibley and Monroe (1990, 1993)"
22689826,Eleothreptus candicans,"Caprimulgus candicans ssp. candicans (Pelzeln, 1867) — Collar and Andrew (1988)",Caprimulgus,candicans,,subspecies,"(Pelzeln, 1867) — Collar and Andrew (1988)"
22705146,Vireo masteri,Vireo sp. nov. — Collar <i>et al</i>. (1994),Vireo,sp. nov.,— Collar <i>et al</i>. (1994),,
22690328,Patagioenas subvinacea,"Columba subvinacea (Lawrence, 1868) — BirdLife International (2004)",Columba,subvinacea,"(Lawrence, 1868) — BirdLife International (2004)",,
22690328,Patagioenas subvinacea,"Columba subvinacea (Lawrence, 1868) — Stotz <i>et al<i/>. (1996)",Columba,subvinacea,"(Lawrence, 1868) — Stotz <i>et al<i/>. (1996)",,
22690328,Patagioenas subvinacea,"Columba subvinacea (Lawrence, 1868) — Sibley and Monroe (1990, 1993)",Columba,subvinacea,"(Lawrence, 1868) — Sibley and Monroe (1990, 1993)",,
22685448,Alexandrinus eques,"Psittacula echo ssp. echo (Newton & Newton, 1876) [orth. error] — Dowsett and Forbes-Watson (1993)",Psittacula,echo,,subspecies,"(Newton & Newton, 1876) [orth. error] — Dowsett and Forbes-Watson (1993)"
22685448,Alexandrinus eques,"Psittacula echo ssp. echo (Newton & Newton, 1876) [orth. error] — Sibley and Monroe (1990, 1993)",Psittacula,echo,,subspecies,"(Newton & Newton, 1876) [orth. error] — Sibley and Monroe (1990, 1993)"
22685448,Alexandrinus eques,"Psittacula eques (Newton & Newton, 1876)",Psittacula,eques,"(Newton & Newton, 1876)",,
22689778,Antrostomus carolinensis,"Caprimulgus carolinensis Gmelin, 1789",Caprimulgus,carolinensis,"Gmelin, 1789",,
22696916,Egretta rufescens,Hydranassa rufescens rufescens Stotz et al. (1996),Hydranassa rufescens,rufescens,Stotz et al. (1996),,
22708670,Hylocichla mustelina,"Catharus mustelinus ssp. mustelinus — Sibley and Monroe (1990, 1993)",Catharus,mustelinus,,subspecies,"— Sibley and Monroe (1990, 1993)"
22692667,Zapornia pusilla,"Porzana pusilla (Pallas, 1776)",Porzana,pusilla,"(Pallas, 1776)",,
22686511,Aerodramus francicus,"Collocalia francica (Gmelin, 1789)",Collocalia,francica,"(Gmelin, 1789)",,
22720560,Haemorhous cassinii,"Carpodacus cassinii Baird, 1854",Carpodacus,cassinii,"Baird, 1854",,
22698209,Ardenna grisea,Ardenna grisea ssp. grisea — Christidis and Boles (2008),Ardenna,grisea,,subspecies,— Christidis and Boles (2008)
22698209,Ardenna grisea,"Puffinus griseus (Gmelin, 1789)",Puffinus,griseus,"(Gmelin, 1789)",,
22718556,Anthus pratensis,"Alauda pratensis Linnaeus, 1758",Alauda,pratensis,"Linnaeus, 1758",,
22694591,Thalasseus sandvicensis,Thalasseus sandvicensis AOU checklist (1998 + supplements),Thalasseus,sandvicensis,AOU checklist (1998 + supplements),,
22694591,Thalasseus sandvicensis,"Thalasseus sandvicensis Stotz et al., 1996",Thalasseus,sandvicensis,"Stotz et al., 1996",,
22694591,Thalasseus sandvicensis,"Sterna sandvicensis Latham, 1787",Sterna,sandvicensis,"Latham, 1787",,
154589710,Nothura maculosa,"Nothura chacoensis Conover, 1937 <i>pro parte</i>",Nothura,chacoensis,"Conover, 1937 <i>pro parte</i>",,
154625310,Macropygia magna,"Macropygia magna Wallace, 1864",Macropygia,magna,"Wallace, 1864 <i>pro parte</i>",,
154619546,Turacoena manadensis,"Turacoena manadensis (Quoy & Gaimard, 1830)",Turacoena,manadensis,"(Quoy & Gaimard, 1830) <i>pro parte</i>",,
22694730,Onychoprion anaethetus,Onychoprion anaethetus AOU checklist (1998 + supplements),Onychoprion,anaethetus,AOU checklist (1998 + supplements),,
22694730,Onychoprion anaethetus,Onychoprion anaethetus ssp. anaethetus Christidis and Boles (2008),Onychoprion,anaethetus,,subspecies,Christidis and Boles (2008)
22694730,Onychoprion anaethetus,"Sterna anaethetus Scopoli, 1786",Sterna,anaethetus,"Scopoli, 1786",,
155646620,Zoothera aurea,"Zoothera imbricata Layard, 1854",Zoothera,imbricata,"Layard, 1854",,
22693452,Calidris pygmaea,"Eurynorhynchus pygmeus (Linnaeus, 1758)",Eurynorhynchus,pygmeus,"(Linnaeus, 1758)",,
22690682,Geophaps plumifera,"Geophaps plumifera Gould, 1842",Geophaps,plumifera,"Gould, 1842",,
22690682,Geophaps plumifera,"Geophaps ferruginea (Gould, 1865)",Geophaps,ferruginea,"(Gould, 1865)",,
154797056,Phaethornis bourcieri,"Phaethornis bourcieri (Lesson, 1832)",Phaethornis,bourcieri,"(Lesson, 1832) <i>pro parte</i>",,
154807906,Anthocephala floriceps,"Anthocephala floriceps (Gould, 1854)",Anthocephala,floriceps,"(Gould, 1854) <i>pro parte</i>",,
22708544,Turdus lherminieri,Cichlherminia lherminieri,Cichlherminia lherminieri,,BirdLife International (2008),,
155069065,Celeus undatus,"Celeus grammicus (Natterer & Malherbe, 1845) <i>pro parte</i>",Celeus,grammicus,"(Natterer & Malherbe, 1845) <i>pro parte</i>",,
155070695,Pyrrhura melanura,"Pyrrhura melanura (Spix, 1824)",Pyrrhura,melanura,"(Spix, 1824) <i>pro parte</i>",,
155073767,Eclectus polychloros,"Eclectus roratus (Müller, 1776)",Eclectus,roratus,"(Müller, 1776) <i>pro parte</i>",,
155073764,Eclectus riedeli,"Eclectus roratus (Müller, 1776)",Eclectus,roratus,"(Müller, 1776) <i>pro parte</i>",,
155072216,Eclectus cornelia,"Eclectus roratus (Müller, 1776)",Eclectus,roratus,"(Müller, 1776) <i>pro parte</i>",,
22735364,Poecile weigoldicus,"Parus weigoldicus O. Kleinschmidt, 1921",Parus,weigoldicus,"O. Kleinschmidt, 1921",,
22735364,Poecile weigoldicus,"Poecile montanus ssp. weigoldicus O. Kleinschmidt, 1921",Poecile,montanus,,subspecies,"O. Kleinschmidt, 1921"
22698535,Hydrobates tristrami,Hydrobates tristrami tristrami Christidis and Boles (2008),Hydrobates tristrami,tristrami,Christidis and Boles (2008),,
22698535,Hydrobates tristrami,"Oceanodroma tristrami Salvin, 1896",Oceanodroma,tristrami,"Salvin, 1896",,
155155950,Zosterops palpebrosus,"Zosterops palpebrosus (Temminck, 1824)",Zosterops,palpebrosus,"(Temminck, 1824) <i>pro parte</i>",,
155156040,Zosterops auriventer,"Zosterops palpebrosus (Temminck, 1824)",Zosterops,palpebrosus,"(Temminck, 1824) <i>pro parte</i>",,
155158152,Zosterops simplex,"Zosterops japonicus Temminck &amp; Schlegel, 1845",Zosterops,japonicus,"Temminck &amp; Schlegel, 1845 <i>pro parte</i>",,
155158152,Zosterops simplex,"Zosterops salvadorii Meyer & Wiglesworth, 1894",Zosterops,salvadorii,"Meyer & Wiglesworth, 1894",,
155183519,Catharus maculatus,"Catharus dryas (Gould, 1855) <i>pro parte</i>",Catharus,dryas,"(Gould, 1855) <i>pro parte</i>",,
155187257,Pelecanoides whenuahouensis,"Pelecanoides georgicus Murphy & Harper, 1916",Pelecanoides,georgicus,"Murphy & Harper, 1916 <i>pro parte</i>",,
155187102,Pelecanoides georgicus,"Pelecanoides georgicus Murphy & Harper, 1916",Pelecanoides,georgicus,"Murphy & Harper, 1916 <i>pro parte</i>",,
155019839,Otus cyprius,"Otus scops (Linnaeus, 1758)",Otus,scops,"(Linnaeus, 1758) <i>pro parte</i>",,
155218901,Pycnonotus simplex,"Pycnonotus simplex Lesson, 1839",Pycnonotus,simplex,"Lesson, 1839 <i>pro parte</i>",,
155219571,Pycnonotus pseudosimplex,"Pycnonotus simplex Lesson, 1839",Pycnonotus,simplex,"Lesson, 1839 <i>pro parte</i>",,
155223332,Phylloscopus presbytes,"Phylloscopus presbytes (Blyth, 1870)",Phylloscopus,presbytes,"(Blyth, 1870) <i>pro parte</i>",,
155224052,Phylloscopus rotiensis,"Phylloscopus presbytes (Blyth, 1870)",Phylloscopus,presbytes,"(Blyth, 1870) <i>pro parte</i>",,
154625453,Macropygia macassariensis,"Macropygia magna Wallace, 1864",Macropygia,magna,"Wallace, 1864 <i>pro parte</i>",,
154625942,Macropygia timorlaoensis,"Macropygia magna Wallace, 1864",Macropygia,magna,"Wallace, 1864 <i>pro parte</i>",,
22725044,Acanthis flammea,"Carduelis flammea (Linnaeus, 1758)",Carduelis,flammea,"(Linnaeus, 1758)",,
22709717,Calliope obscura,"Luscinia obscura (Berezowski & Bianchi, 1891)",Luscinia,obscura,"(Berezowski & Bianchi, 1891)",,
22709717,Calliope obscura,Erithacus obscurus ssp. obscurus — Collar and Andrew (1988),Erithacus,obscurus,,subspecies,— Collar and Andrew (1988)
155093173,Malurus lamberti,"Malurus lamberti Vigors & Horsfield, 1827",Malurus,lamberti,"Vigors & Horsfield, 1827 <i>pro parte</i>",,
155093185,Malurus assimilis,"Malurus lamberti Vigors & Horsfield, 1827",Malurus,lamberti,"Vigors & Horsfield, 1827 <i>pro parte</i>",,
22722239,Poospiza rufosuperciliaris,"Hemispingus rufosuperciliaris Blake & Hocking, 1974",Hemispingus,rufosuperciliaris,"Blake & Hocking, 1974",,
22727969,Himantopus himantopus,"Himantopus mexicanus (Müller, 1776)",Himantopus,mexicanus,"(Müller, 1776)",,
22727969,Himantopus himantopus,"Himantopus leucocephalus Gould, 1837",Himantopus,leucocephalus,"Gould, 1837",,
22734747,Iduna pallida,"Hippolais pallida (Ehrenberg, 1833)",Hippolais,pallida,"(Ehrenberg, 1833)",,
22709724,Calliope pectardens,"Luscinia pectardens (David, 1871)",Luscinia,pectardens,"(David, 1871)",,
104007058,Alaudala rufescens,"Alaudala cheleensis (Swinhoe, 1871)",Alaudala,cheleensis,"(Swinhoe, 1871)",,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,BirdLife International (2004),,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,Dowsett and Forbes-Watson (1993),,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,Cramp and Simmons (1977-1994),,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,"Sibley and Monroe (1990, 1993)",,
22696076,Aquila fasciata,Hieraaetus fasciatus,Hieraaetus fasciatus,,AERC TAC (2003),,
22696076,Aquila fasciata,Hieraaetus fasciatus,Hieraaetus fasciatus,,"Sibley and Monroe (1990, 1993)",,
22696076,Aquila fasciata,"Aquila fasciatus (Vieillot, 1822) [orth. error]",Aquila,fasciatus,"(Vieillot, 1822) [orth. error]",,
22697043,Ardea alba,Ardea alba SACC (2005),Ardea,alba,SACC (2005),,
22697043,Ardea alba,Egretta alba Stotz et al. (1996),Egretta,alba,Stotz et al. (1996),,
22697043,Ardea alba,Egretta alba Turbott (1990),Egretta,alba,Turbott (1990),,
22697043,Ardea alba,Ardea alba AOU checklist (1998 + supplements),Ardea,alba,AOU checklist (1998 + supplements),,
22697043,Ardea alba,Ardea alba Christidis and Boles (1994),Ardea,alba,Christidis and Boles (1994),,
22697043,Ardea alba,Egretta alba Cramp and Simmons (1977-1994),Egretta,alba,Cramp and Simmons (1977-1994),,
22697043,Ardea alba,Egretta alba Dowsett and Forbes-Watson (1993),Egretta,alba,Dowsett and Forbes-Watson (1993),,
22697043,Ardea alba,"Casmerodius albus (Linnaeus, 1758)",Casmerodius,albus,"(Linnaeus, 1758)",,
22698188,Ardenna carneipes,Ardenna carneipes ssp. carneipes — Christidis and Boles (2008),Ardenna,carneipes,,subspecies,— Christidis and Boles (2008)
22698188,Ardenna carneipes,"Puffinus carneipes Gould, 1844",Puffinus,carneipes,"Gould, 1844",,
22723537,Sporophila maximiliani,"Oryzoborus maximiliani Cabanis, 1851",Oryzoborus,maximiliani,"Cabanis, 1851",,
22694656,Sternula albifrons,Sternula albifrons Christidis and Boles (2008),Sternula,albifrons,Christidis and Boles (2008),,
22694656,Sternula albifrons,Sternula albifrons AOU checklist (1998 + supplements),Sternula,albifrons,AOU checklist (1998 + supplements),,
22694656,Sternula albifrons,"Sterna albifrons Pallas, 1764",Sterna,albifrons,"Pallas, 1764",,
22697109,Bubulcus ibis,Ardea ibis ibis Christidis and Boles (2008),Ardea ibis,ibis,Christidis and Boles (2008),,
22697109,Bubulcus ibis,Ardeola ibis ibis Stotz et al. (1996),Ardeola ibis,ibis,Stotz et al. (1996),,
22697109,Bubulcus ibis,Ardea ibis ibis Christidis and Boles (1994),Ardea ibis,ibis,Christidis and Boles (1994),,
22720513,Bucanetes githagineus,"Rhodopechys githaginea ssp. githaginea — Sibley and Monroe (1990, 1993)",Rhodopechys,githaginea,,subspecies,"— Sibley and Monroe (1990, 1993)"
22694666,Sternula saundersi,"Sterna saundersi Hume, 1877",Sterna,saundersi,"Hume, 1877",,
22693427,Calidris alpina,"Tringa alpina Linnaeus, 1758",Tringa,alpina,"Linnaeus, 1758",,
22693464,Calidris falcinellus,"Limicola falcinellus (Pontoppidan, 1763)",Limicola,falcinellus,"(Pontoppidan, 1763)",,
22709936,Cercotrichas galactotes,Cercotrichas galactotes — Cramp and Simmons (1977-1994),Cercotrichas,galactotes,— Cramp and Simmons (1977-1994),,
22709936,Cercotrichas galactotes,"Cercotrichas galactotes ssp. galactotes — Sibley and Monroe (1990, 1993)",Cercotrichas,galactotes,,subspecies,"— Sibley and Monroe (1990, 1993)"
22709936,Cercotrichas galactotes,"Erythropygia galactotes (Temminck, 1820)",Erythropygia,galactotes,"(Temminck, 1820)",,
22717855,Cinnyris asiaticus,"Nectarinia asiatica (Latham, 1790)",Nectarinia,asiatica,"(Latham, 1790)",,
22721020,Emberiza calandra,Emberiza calandra,Emberiza calandra,,AERC TAC (2003),,
22721020,Emberiza calandra,"Miliaria calandra Linnaeus, 1758",Miliaria,calandra,"Linnaeus, 1758",,
22693251,Xenus cinereus,Tringa cinerea cinerea Cramp and Simmons (1977-1994),Tringa cinerea,cinerea,Cramp and Simmons (1977-1994),,
22693251,Xenus cinereus,"Tringa cinerea cinerea Sibley and Monroe (1990, 1993)",Tringa cinerea,cinerea,"Sibley and Monroe (1990, 1993)",,
22693251,Xenus cinereus,Tringa terek terek Turbott (1990),Tringa terek,terek,Turbott (1990),,
22709791,Dessonornis caffer,"Cossypha caffra (Linnaeus, 1771)",Cossypha,caffra,"(Linnaeus, 1771)",,
22718294,Gymnoris xanthocollis,"Petronia xanthocollis (Burton, 1838)",Petronia,xanthocollis,"(Burton, 1838)",,
22694524,Hydroprogne caspia,Hydroprogne caspia — Stotz <i>et al</i>. (1996),Hydroprogne,caspia,— Stotz <i>et al</i>. (1996),,
22694524,Hydroprogne caspia,Hydroprogne caspia — AOU checklist (1998 + supplements),Hydroprogne,caspia,— AOU checklist (1998 + supplements),,
22694524,Hydroprogne caspia,Hydroprogne caspia — Christidis and Boles (2008),Hydroprogne,caspia,— Christidis and Boles (2008),,
22694524,Hydroprogne caspia,"Sterna caspia Pallas, 1770",Sterna,caspia,"Pallas, 1770",,
22697037,Egretta picata,Egretta picata picata Christidis and Boles (2008),Egretta picata,picata,Christidis and Boles (2008),,
22697037,Egretta picata,"Ardea picata Gould, 1845",Ardea,picata,"Gould, 1845",,
22710248,Oenanthe albonigra,Oenanthe alboniger alboniger Cramp and Simmons (1977-1994),Oenanthe alboniger,alboniger,Cramp and Simmons (1977-1994),,
22710248,Oenanthe albonigra,"Oenanthe alboniger alboniger Sibley and Monroe (1990, 1993)",Oenanthe alboniger,alboniger,"Sibley and Monroe (1990, 1993)",,
22720875,Emberiza siemsseni,"Latoucheornis siemsseni (Martens, 1906)",Latoucheornis,siemsseni,"(Martens, 1906)",,
22683399,Todiramphus chloris,"Todirhamphus chloris chloris Sibley and Monroe (1990, 1993)",Todirhamphus chloris,chloris,"Sibley and Monroe (1990, 1993)",,
22683399,Todiramphus chloris,Halcyon chloris chloris Dowsett and Forbes-Watson (1993),Halcyon chloris,chloris,Dowsett and Forbes-Watson (1993),,
22694053,Vanellus gregarius,"Chettusia gregaria ssp. gregaria (Pallas, 1771) — Collar and Andrew (1988)",Chettusia,gregaria,,subspecies,"(Pallas, 1771) — Collar and Andrew (1988)"
22694053,Vanellus gregarius,"Chettusia gregaria ssp. gregaria (Pallas, 1771) — Cramp and Simmons (1977-1994)",Chettusia,gregaria,,subspecies,"(Pallas, 1771) — Cramp and Simmons (1977-1994)"
22709217,Ficedula ruficauda,"Muscicapa ruficauda Swainson, 1838",Muscicapa,ruficauda,"Swainson, 1838",,
22714376,Horornis canturians,"Cettia canturians (Swinhoe, 1860)",Cettia,canturians,"(Swinhoe, 1860)",,
155108940,Microptilotis gracilis,"Microptilotis gracilis (Gould, 1866)",Microptilotis,gracilis,"(Gould, 1866) <i>pro parte</i>",,
22734089,Iduna opaca,"Hippolais opaca Cabanis, 1850",Hippolais,opaca,"Cabanis, 1850",,
22729877,Larus glaucoides,"Larus thayeri Brooks, 1915",Larus,thayeri,"Brooks, 1915",,
22709727,Larvivora brunnea,"Luscinia brunnea (Hodgson, 1837)",Luscinia,brunnea,"(Hodgson, 1837)",,
22696734,Microcarbo pygmaeus,"Phalacrocorax pygmaeus (Pallas, 1773)",Phalacrocorax,pygmaeus,"(Pallas, 1773)",,
22696734,Microcarbo pygmaeus,Halietor pygmeus Collar and Andrew (1988),Halietor,pygmeus,Collar and Andrew (1988),,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,Stotz et al. (1996),,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,Collar and Andrew (1988),,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,BirdLife International (2004),,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,"Sibley and Monroe (1990, 1993)",,
22712194,Neophedina cincta,"Riparia cincta (Boddaert, 1783)",Riparia,cincta,"(Boddaert, 1783)",,
106000073,Oenanthe lugens,"Oenanthe lugentoides (Seebohm, 1881)",Oenanthe,lugentoides,"(Seebohm, 1881)",,
22734347,Phylloscopus burkii,"Seicercus burkii (E. Burton, 1836)",Seicercus,burkii,"(E. Burton, 1836)",,
22729520,Phylloscopus ibericus,Phylloscopus brehmii brehmii BirdLife International (2004),Phylloscopus brehmii,brehmii,BirdLife International (2004),,
22694685,Sternula lorata,"Sterna lorata Philippi & Landbeck, 1861",Sterna,lorata,"Philippi & Landbeck, 1861",,
103874024,Curruca cantillans,"Sylvia cantillans (Pallas, 1764)",Sylvia,cantillans,"(Pallas, 1764)",,
103874024,Curruca cantillans,"Motacilla (cantillans) Pallas, 1764",Motacilla,(cantillans),"Pallas, 1764",,
22716910,Curruca communis,"Sylvia communis Latham, 1787",Sylvia,communis,"Latham, 1787",,
22716976,Curruca conspicillata,"Sylvia conspicillata Temminck, 1820",Sylvia,conspicillata,"Temminck, 1820",,
22734793,Curruca crassirostris,"Sylvia crassirostris Cretzschmar,1827",Sylvia,crassirostris,"Cretzschmar,1827",,
22734992,Curruca curruca,"Sylvia althaea Hume, 1878",Sylvia,althaea,"Hume, 1878",,
22734992,Curruca curruca,"Sylvia minula Hume, 1873",Sylvia,minula,"Hume, 1873",,
22734992,Curruca curruca,"Sylvia curruca (Linnaeus, 1758)",Sylvia,curruca,"(Linnaeus, 1758)",,
22734992,Curruca curruca,"Motacilla Curruca Linnaeus, 1758",Motacilla,Curruca,"Linnaeus, 1758",,
22735012,Curruca hortensis,"Sylvia hortensis (Gmelin, 1789)",Sylvia,hortensis,"(Gmelin, 1789)",,
22735012,Curruca hortensis,"Motacilla hortensis Gmelin, 1789",Motacilla,hortensis,"Gmelin, 1789",,
22716954,Curruca ruppeli,"Sylvia ruppeli Temminck, 1823",Sylvia,ruppeli,"Temminck, 1823",,
